inter_id,inter_name,exit_dir8,exit_label,downstream_inter_id,downstream_inter_name,downstream_signalized
011ww6y3y3q00001,府前街与青龙路路口,0,北出口,011ww6y3z1200001,东关街与青龙路路口,1
011ww6y3y3q00001,府前街与青龙路路口,2,东出口,011ww6y3y7s00001,南门路与府前街路口,1
011ww6y3y3q00001,府前街与青龙路路口,4,南出口,011ww6y3v8v00001,财源街与青龙路路口,1
011ww6y3y7s00001,南门路与府前街路口,2,东出口,011ww6y3yr000001,府前街与黄河路路口,1
011ww6y3y7s00001,南门路与府前街路口,6,西出口,011ww6y3y3q00001,府前街与青龙路路口,1
011ww6y3y7t00001,岔口,4,南出口,011ww6y3y7s00001,南门路与府前街路口,1
011ww6y3ycz00001,无名道路与无名道路路口,6,西出口,011ww6y3z1200001,东关街与青龙路路口,1
011ww6y3ygy00001,东关街与南门路路口,2,东出口,011ww6y3yz600001,东关街与黄河路路口,1
011ww6y3ym500001,府前街与文昌路路口,6,西出口,011ww6y3y7s00001,南门路与府前街路口,1
011ww6y3ynb00001,黄河路与黄河路路口,4,南出口,011ww6y3vwu00001,财源街与黄河路路口,1
011ww6y3yr000001,府前街与黄河路路口,2,东出口,011ww6y6n1p00001,府前街与榆山路路口,1
011ww6y3yrr00001,无名道路与无名道路路口,0,北出口,011ww6y3yz600001,东关街与黄河路路口,1
011ww6y3yz600001,东关街与黄河路路口,0,北出口,011ww6y3zxf00001,黄河路与黄河路路口,1
011ww6y3yz600001,东关街与黄河路路口,4,南出口,011ww6y3yr000001,府前街与黄河路路口,1
011ww6y3z1200001,东关街与青龙路路口,4,南出口,011ww6y3y3q00001,府前街与青龙路路口,1
011ww6y3zxf00001,黄河路与黄河路路口,0,北出口,011ww6y6pb700001,无名道路与黄河路路口,1
011ww6y3zxf00001,黄河路与黄河路路口,4,南出口,011ww6y3yz600001,东关街与黄河路路口,1
011ww6y40pr00001,无名道路与105国道路口,1,东北出口,011ww6y43ex00001,341国道与341国道路口,1
011ww6y40qk00001,无名道路与105国道路口,3,东南出口,011ww6y40pr00001,无名道路与105国道路口,1
011ww6y43ev00001,岔口,7,西北出口,011ww6y43ex00001,341国道与341国道路口,1
011ww6y43ex00001,341国道与341国道路口,1,东北出口,011ww6y4s3w00001,105国道与105国道路口,1
011ww6y43ex00001,341国道与341国道路口,5,西南出口,011ww6y40pr00001,无名道路与105国道路口,1
011ww6y4s3w00001,105国道与105国道路口,5,西南出口,011ww6y43ex00001,341国道与341国道路口,1
011ww6y4w2v00001,岔口,1,东北出口,011ww6y6c8f00001,平石路与平石路路口,1
011ww6y4w2v00001,岔口,4,南出口,011ww6y4s3w00001,105国道与105国道路口,1
011ww6y63f100001,锦川街与五凤山路路口,0,北出口,011ww6y664n00001,桥口街与五凤山路路口,1
011ww6y63f100001,锦川街与五凤山路路口,2,东出口,011ww6y63wp00001,锦川街与无名道路路口,1
011ww6y63f100001,锦川街与五凤山路路口,6,西出口,011ww6y61tv00001,锦川街与无名道路路口,1
011ww6y63vv00001,无名道路与锦翠路路口,3,东南出口,011ww6y63wp00001,锦川街与无名道路路口,1
011ww6y64dh00001,云翠街与榆山路路口,2,东出口,011ww6y64se00001,云翠街与五岭路路口,1
011ww6y64hy00001,桥口街与桥口街路口,0,北出口,011ww6y64se00001,云翠街与五岭路路口,1
011ww6y64hy00001,桥口街与桥口街路口,2,东出口,011ww6y664n00001,桥口街与五凤山路路口,1
011ww6y64se00001,云翠街与五岭路路口,2,东出口,011ww6y64x400001,云翠街与云翠街路口,1
011ww6y64se00001,云翠街与五岭路路口,4,南出口,011ww6y61tv00001,锦川街与无名道路路口,1
011ww6y64se00001,云翠街与五岭路路口,6,西出口,011ww6y64dh00001,云翠街与榆山路路口,1
011ww6y64x400001,云翠街与云翠街路口,2,东出口,011ww6y66d000001,云翠街与五凤山路路口,1
011ww6y64x400001,云翠街与云翠街路口,6,西出口,011ww6y64se00001,云翠街与五岭路路口,1
011ww6y653c00001,振兴街与榆山路路口,2,东出口,011ww6y65ks00001,五岭路与振兴街路口,1
011ww6y653c00001,振兴街与榆山路路口,4,南出口,011ww6y64dh00001,云翠街与榆山路路口,1
011ww6y653z00001,岔口,4,南出口,011ww6y653c00001,振兴街与榆山路路口,1
011ww6y654500001,岔口,0,北出口,011ww6y653c00001,振兴街与榆山路路口,1
011ww6y65cu00001,岔口,0,北出口,011ww6y6h1c00001,榆山路与龙山街路口,1
011ww6y65hs00001,凤翔街与五岭路路口,0,北出口,011ww6y65ks00001,五岭路与振兴街路口,1
011ww6y65hs00001,凤翔街与五岭路路口,4,南出口,011ww6y64se00001,云翠街与五岭路路口,1
011ww6y65ks00001,五岭路与振兴街路口,1,东北出口,011ww6y6hn000001,振兴街与锦东大街路口,1
011ww6y65ks00001,五岭路与振兴街路口,6,西出口,011ww6y653c00001,振兴街与榆山路路口,1
011ww6y65t100001,岔口,5,西南出口,011ww6y65ks00001,五岭路与振兴街路口,1
011ww6y65uk00001,岔口,0,北出口,011ww6y6hh200001,五岭路与龙山街路口,1
011ww6y664n00001,桥口街与五凤山路路口,0,北出口,011ww6y66d000001,云翠街与五凤山路路口,1
011ww6y665n00001,无名道路与无名道路路口,6,西出口,011ww6y664n00001,桥口街与五凤山路路口,1
011ww6y66cg00001,五凤山路与五凤山路路口,4,南出口,011ww6y66d000001,云翠街与五凤山路路口,1
011ww6y66d000001,云翠街与五凤山路路口,2,东出口,011ww6y66te00001,云翠街与锦翠路路口,1
011ww6y66d000001,云翠街与五凤山路路口,4,南出口,011ww6y664n00001,桥口街与五凤山路路口,1
011ww6y66d000001,云翠街与五凤山路路口,6,西出口,011ww6y64x400001,云翠街与云翠街路口,1
011ww6y66jx00001,无名道路与锦翠路路口,0,北出口,011ww6y66te00001,云翠街与锦翠路路口,1
011ww6y66te00001,云翠街与锦翠路路口,2,东出口,011ww6y6d9y00001,云翠街与锦龙路路口,1
011ww6y66te00001,云翠街与锦翠路路口,6,西出口,011ww6y66d000001,云翠街与五凤山路路口,1
011ww6y670n00001,五凤山路与五凤山路路口,0,北出口,011ww6y67bs00001,锦东大街与五凤山路路口,1
011ww6y67bs00001,锦东大街与五凤山路路口,2,东出口,011ww6y67uc00001,滨河路与锦东大街路口,1
011ww6y67bs00001,锦东大街与五凤山路路口,6,西出口,011ww6y6hn000001,振兴街与锦东大街路口,1
011ww6y67qc00001,育英街与滨河路路口,2,东出口,011ww6y6e2n00001,育英街与锦龙路路口,1
011ww6y67qc00001,育英街与滨河路路口,7,西北出口,011ww6y67uc00001,滨河路与锦东大街路口,1
011ww6y67u800001,岔口,6,西出口,011ww6y67bs00001,锦东大街与五凤山路路口,1
011ww6y67uc00001,滨河路与锦东大街路口,2,东出口,011ww6y67yz00001,锦东大街与锦龙路路口,1
011ww6y67yz00001,锦东大街与锦龙路路口,2,东出口,011ww6y6s1r00001,函山路与锦东大街路口,1
011ww6y67yz00001,锦东大街与锦龙路路口,3,东南出口,011ww6y6e2n00001,育英街与锦龙路路口,1
011ww6y67yz00001,锦东大街与锦龙路路口,6,西出口,011ww6y67uc00001,滨河路与锦东大街路口,1
011ww6y69en00001,锦川街与无名道路路口,6,西出口,011ww6y63wp00001,锦川街与无名道路路口,1
011ww6y6bfy00001,平石线与平石路路口,7,西北出口,011ww6y6c8f00001,平石路与平石路路口,1
011ww6y6c8f00001,平石路与平石路路口,1,东北出口,011ww6y6vrv00001,福晟街与105国道路口,1
011ww6y6d1b00001,无名道路与无名道路路口,0,北出口,011ww6y6d9y00001,云翠街与锦龙路路口,1
011ww6y6d8n00001,云翠街与滨河路路口,6,西出口,011ww6y66te00001,云翠街与锦翠路路口,1
011ww6y6d9y00001,云翠街与锦龙路路口,2,东出口,011ww6y6dsv00001,云翠街与函山路路口,1
011ww6y6d9y00001,云翠街与锦龙路路口,7,西北出口,011ww6y6e2n00001,育英街与锦龙路路口,1
011ww6y6dp000001,平石路与平石线路口,7,西北出口,011ww6y6dsv00001,云翠街与函山路路口,1
011ww6y6dsv00001,云翠街与函山路路口,3,东南出口,011ww6y6c8f00001,平石路与平石路路口,1
011ww6y6dsv00001,云翠街与函山路路口,6,西出口,011ww6y6d9y00001,云翠街与锦龙路路口,1
011ww6y6dsv00001,云翠街与函山路路口,7,西北出口,011ww6y6edw00001,函山路与育英街路口,1
011ww6y6e2n00001,育英街与锦龙路路口,1,东北出口,011ww6y6edw00001,函山路与育英街路口,1
011ww6y6e2n00001,育英街与锦龙路路口,3,东南出口,011ww6y6d9y00001,云翠街与锦龙路路口,1
011ww6y6e2n00001,育英街与锦龙路路口,7,西北出口,011ww6y67yz00001,锦东大街与锦龙路路口,1
011ww6y6edw00001,函山路与育英街路口,3,东南出口,011ww6y6dsv00001,云翠街与函山路路口,1
011ww6y6edw00001,函山路与育英街路口,6,西出口,011ww6y6e2n00001,育英街与锦龙路路口,1
011ww6y6edw00001,函山路与育英街路口,7,西北出口,011ww6y6s1r00001,函山路与锦东大街路口,1
011ww6y6gms00001,岔口,5,西南出口,011ww6y6c8f00001,平石路与平石路路口,1
011ww6y6h1c00001,榆山路与龙山街路口,2,东出口,011ww6y6hh200001,五岭路与龙山街路口,1
011ww6y6h1c00001,榆山路与龙山街路口,6,西出口,011ww6y3und00001,黄河路与龙山街路口,1
011ww6y6h4300001,岔口,6,西出口,011ww6y6h1c00001,榆山路与龙山街路口,1
011ww6y6hh200001,五岭路与龙山街路口,2,东出口,011ww6y6hn000001,振兴街与锦东大街路口,1
011ww6y6hh200001,五岭路与龙山街路口,4,南出口,011ww6y65ks00001,五岭路与振兴街路口,1
011ww6y6hn000001,振兴街与锦东大街路口,1,东北出口,011ww6y6hrp00001,锦凤街与振兴街路口,1
011ww6y6hn000001,振兴街与锦东大街路口,2,东出口,011ww6y67bs00001,锦东大街与五凤山路路口,1
011ww6y6hn000001,振兴街与锦东大街路口,6,西出口,011ww6y6hh200001,五岭路与龙山街路口,1
011ww6y6hnw00001,岔口,5,西南出口,011ww6y6hn000001,振兴街与锦东大街路口,1
011ww6y6hrp00001,锦凤街与振兴街路口,1,东北出口,011ww6y6m0600001,振兴街与文笔山路路口,1
011ww6y6hrp00001,锦凤街与振兴街路口,2,东出口,011ww6y6k3w00001,锦凤街与五凤山路路口,1
011ww6y6htb00001,无名道路与无名道路路口,2,东出口,011ww6y6hrp00001,锦凤街与振兴街路口,1
011ww6y6hum00001,岔口,0,北出口,011ww6y6jh700001,五岭路与翠屏街路口,1
011ww6y6j0h00001,岔口,6,西出口,011ww6y3vnu00001,翠屏街与黄河路路口,1
011ww6y6j1900001,岔口,0,北出口,011ww6y6j1s00001,榆山路与翠屏街路口,1
011ww6y6j1s00001,榆山路与翠屏街路口,0,北出口,011ww6y6n1p00001,府前街与榆山路路口,1
011ww6y6j1s00001,榆山路与翠屏街路口,2,东出口,011ww6y6jh700001,五岭路与翠屏街路口,1
011ww6y6j1s00001,榆山路与翠屏街路口,4,南出口,011ww6y6h1c00001,榆山路与龙山街路口,1
011ww6y6j9700001,岔口,4,南出口,011ww6y6j1s00001,榆山路与翠屏街路口,1
011ww6y6j9k00001,财源街与榆山路路口,6,西出口,011ww6y3vwu00001,财源街与黄河路路口,1
011ww6y6jh700001,五岭路与翠屏街路口,2,东出口,011ww6y6m0600001,振兴街与文笔山路路口,1
011ww6y6jh700001,五岭路与翠屏街路口,4,南出口,011ww6y6hh200001,五岭路与龙山街路口,1
011ww6y6jh700001,五岭路与翠屏街路口,6,西出口,011ww6y6j1s00001,榆山路与翠屏街路口,1
011ww6y6jj500001,岔口,6,西出口,011ww6y6jh700001,五岭路与翠屏街路口,1
011ww6y6js100001,东沟街与东沟街路口,2,东出口,011ww6y6m2w00001,东沟街与文笔山路路口,1
011ww6y6js100001,东沟街与东沟街路口,4,南出口,011ww6y6jh700001,五岭路与翠屏街路口,1
011ww6y6ju100001,众诚街与五岭路路口,0,北出口,011ww6y6nhn00001,五岭路与府前街路口,1
011ww6y6k3s00001,无名道路与无名道路路口,0,北出口,011ww6y6k3w00001,锦凤街与五凤山路路口,1
011ww6y6k3w00001,锦凤街与五凤山路路口,2,东出口,011ww6y6k7v00001,锦凤街与滨河路路口,1
011ww6y6k3w00001,锦凤街与五凤山路路口,6,西出口,011ww6y6hrp00001,锦凤街与振兴街路口,1
011ww6y6k7v00001,锦凤街与滨河路路口,2,东出口,011ww6y6kmz00001,锦凤街与锦凤街路口,1
011ww6y6k7v00001,锦凤街与滨河路路口,4,南出口,011ww6y67uc00001,滨河路与锦东大街路口,1
011ww6y6k7v00001,锦凤街与滨河路路口,6,西出口,011ww6y6k3w00001,锦凤街与五凤山路路口,1
011ww6y6kh500001,无名道路与滨河路路口,0,北出口,011ww6y6k7v00001,锦凤街与滨河路路口,1
011ww6y6kh500001,无名道路与滨河路路口,2,东出口,011ww6y67yz00001,锦东大街与锦龙路路口,1
011ww6y6kmz00001,锦凤街与锦凤街路口,2,东出口,011ww6y6kwg00001,锦凤街与锦府路路口,1
011ww6y6kmz00001,锦凤街与锦凤街路口,6,西出口,011ww6y6k7v00001,锦凤街与滨河路路口,1
011ww6y6kwg00001,锦凤街与锦府路路口,2,东出口,011ww6y6s8p00001,锦凤街与函山路路口,1
011ww6y6kwg00001,锦凤街与锦府路路口,6,西出口,011ww6y6kmz00001,锦凤街与锦凤街路口,1
011ww6y6m0600001,振兴街与文笔山路路口,0,北出口,011ww6y6m2w00001,东沟街与文笔山路路口,1
011ww6y6m0600001,振兴街与文笔山路路口,2,东出口,011ww6y6mh100001,翠屏街与锦文路路口,1
011ww6y6m0600001,振兴街与文笔山路路口,5,西南出口,011ww6y6hrp00001,锦凤街与振兴街路口,1
011ww6y6m1400001,岔口,6,西出口,011ww6y6m0600001,振兴街与文笔山路路口,1
011ww6y6m1c00001,翠屏街与五凤山路路口,4,南出口,011ww6y6k3w00001,锦凤街与五凤山路路口,1
011ww6y6m2w00001,东沟街与文笔山路路口,0,北出口,011ww6y6q1400001,府前街与文笔山路路口,1
011ww6y6m2w00001,东沟街与文笔山路路口,4,南出口,011ww6y6m0600001,振兴街与文笔山路路口,1
011ww6y6m6h00001,无名道路与无名道路路口,6,西出口,011ww6y6m2w00001,东沟街与文笔山路路口,1
011ww6y6m8v00001,众诚街与众诚街路口,4,南出口,011ww6y6m2w00001,东沟街与文笔山路路口,1
011ww6y6mh100001,翠屏街与锦文路路口,2,东出口,011ww6y6mp200001,函山路与翠屏街路口,1
011ww6y6mhc00001,岔口,6,西出口,011ww6y6mh100001,翠屏街与锦文路路口,1
011ww6y6mk500001,无名道路与锦文路路口,4,南出口,011ww6y6mh100001,翠屏街与锦文路路口,1
011ww6y6mn200001,锦府路与锦府路路口,4,南出口,011ww6y6kwg00001,锦凤街与锦府路路口,1
011ww6y6mp200001,函山路与翠屏街路口,2,东出口,011ww6y6t1200001,翠屏街与迎宾路路口,1
011ww6y6mp200001,函山路与翠屏街路口,3,东南出口,011ww6y6s8p00001,锦凤街与函山路路口,1
011ww6y6n1p00001,府前街与榆山路路口,2,东出口,011ww6y6nk100001,府前街与五岭路路口,1
011ww6y6n1p00001,府前街与榆山路路口,6,西出口,011ww6y3yr000001,府前街与黄河路路口,1
011ww6y6nc400001,东关街与榆山路路口,2,东出口,011ww6y6nu500001,东关街与五岭路路口,1
011ww6y6nc400001,东关街与榆山路路口,4,南出口,011ww6y6n1p00001,府前街与榆山路路口,1
011ww6y6nc400001,东关街与榆山路路口,6,西出口,011ww6y3yz600001,东关街与黄河路路口,1
011ww6y6nhn00001,五岭路与府前街路口,0,北出口,011ww6y6nk100001,府前街与五岭路路口,1
011ww6y6nhn00001,五岭路与府前街路口,2,东出口,011ww6y6q1400001,府前街与文笔山路路口,1
011ww6y6nk100001,府前街与五岭路路口,0,北出口,011ww6y6nu500001,东关街与五岭路路口,1
011ww6y6nk100001,府前街与五岭路路口,4,南出口,011ww6y6nhn00001,五岭路与府前街路口,1
011ww6y6nk100001,府前街与五岭路路口,6,西出口,011ww6y6n1p00001,府前街与榆山路路口,1
011ww6y6nnu00001,府前街与秀水巷路口,6,西出口,011ww6y6nhn00001,五岭路与府前街路口,1
011ww6y6nu500001,东关街与五岭路路口,4,南出口,011ww6y6nk100001,府前街与五岭路路口,1
011ww6y6nyk00001,平安街与平安街路口,1,东北出口,011ww6y6r3900001,东关街与文笔山路路口,1
011ww6y6nyk00001,平安街与平安街路口,6,西出口,011ww6y6nu500001,东关街与五岭路路口,1
011ww6y6pb700001,无名道路与黄河路路口,0,北出口,011ww6yd00d00001,峻玉街与黄河路路口,1
011ww6y6pb700001,无名道路与黄河路路口,4,南出口,011ww6y3zxf00001,黄河路与黄河路路口,1
011ww6y6pf700001,祥和街与祥和街路口,2,东出口,011ww6y6r3900001,东关街与文笔山路路口,1
011ww6y6pf700001,祥和街与祥和街路口,6,西出口,011ww6y6pb700001,无名道路与黄河路路口,1
011ww6y6phh00001,无名道路与无名道路路口,4,南出口,011ww6y6nu500001,东关街与五岭路路口,1
011ww6y6qc600001,平安街与平安街路口,0,北出口,011ww6y6r3900001,东关街与文笔山路路口,1
011ww6y6qc600001,平安街与平安街路口,4,南出口,011ww6y6q1400001,府前街与文笔山路路口,1
011ww6y6r6y00001,东关街与东关街路口,5,西南出口,011ww6y6r3900001,东关街与文笔山路路口,1
011ww6y6s1r00001,函山路与锦东大街路口,3,东南出口,011ww6y6edw00001,函山路与育英街路口,1
011ww6y6s1r00001,函山路与锦东大街路口,6,西出口,011ww6y67yz00001,锦东大街与锦龙路路口,1
011ww6y6s6s00001,锦东大街与迎宾路路口,6,西出口,011ww6y6s1r00001,函山路与锦东大街路口,1
011ww6y6s6s00001,锦东大街与迎宾路路口,7,西北出口,011ww6y6t1200001,翠屏街与迎宾路路口,1
011ww6y6s8j00001,无名道路与无名道路路口,0,北出口,011ww6y6s8p00001,锦凤街与函山路路口,1
011ww6y6s8p00001,锦凤街与函山路路口,3,东南出口,011ww6y6s1r00001,函山路与锦东大街路口,1
011ww6y6s8p00001,锦凤街与函山路路口,6,西出口,011ww6y6kwg00001,锦凤街与锦府路路口,1
